product,region,channel,market_tier,date,units,price,revenue,year,month,quarter,year_month,asp
Product C,North,Online,A,2023-05-01,462,36.2849464456085,16763.6452578711,2023,5,2,2023-05,36.28494644560844
Product C,North,Online,A,2023-06-01,819,36.1592047937447,29614.3887260769,2023,6,2,2023-06,36.15920479374469
Product C,North,Online,A,2023-07-01,746,33.8160133893834,25226.74598848,2023,7,3,2023-07,33.81601338938338
Product C,North,Online,A,2023-08-01,684,34.4098921085242,23536.3662022306,2023,8,3,2023-08,34.40989210852427
Product C,North,Online,A,2023-09-01,822,36.4916035927599,29996.0981532487,2023,9,3,2023-09,36.49160359275997
Product C,North,Online,A,2023-10-01,1012,36.4876369241392,36925.4885672289,2023,10,4,2023-10,36.48763692413923
Product C,North,Online,A,2023-11-01,693,35.4777413832489,24586.0747785915,2023,11,4,2023-11,35.47774138324892
Product C,North,Online,A,2023-12-01,735,36.0251844379818,26478.5105619166,2023,12,4,2023-12,36.025184437981764
Product C,North,Online,A,2024-01-01,796,35.2511122528231,28059.8853532472,2024,1,1,2024-01,35.25111225282311
Product C,North,Online,A,2024-02-01,630,33.3878149021184,21034.3233883346,2024,2,1,2024-02,33.387814902118414
Product C,North,Online,A,2024-03-01,742,34.2568003536435,25418.545862403502,2024,3,1,2024-03,34.256800353643534
Product C,North,Online,A,2024-04-01,512,34.9329455596162,17885.6681265235,2024,4,2,2024-04,34.93294555961621
Product C,North,Online,A,2024-05-01,634,34.772198133287,22045.573616504,2024,5,2,2024-05,34.77219813328706
Product C,North,Online,A,2024-06-01,603,36.5136446051765,22017.7276969214,2024,6,2,2024-06,36.51364460517645
Product C,North,Online,A,2024-07-01,592,35.5098820497515,21021.8501734529,2024,7,3,2024-07,35.509882049751525
Product C,North,Online,A,2024-08-01,618,33.2529013729654,20550.2930484926,2024,8,3,2024-08,33.252901372965376
Product C,North,Online,A,2024-09-01,811,33.3183284378611,27021.1643631053,2024,9,3,2024-09,33.318328437861034
Product C,North,Online,A,2024-10-01,1040,34.2894109926419,35660.9874323476,2024,10,4,2024-10,34.289410992641926
Product C,North,Online,A,2024-11-01,680,34.2081116923364,23261.5159507887,2024,11,4,2024-11,34.208111692336324
Product C,North,Online,A,2024-12-01,638,36.1531496873358,23065.7095005203,2024,12,4,2024-12,36.1531496873359
Product D,North,Online,A,2022-01-01,370,30.66317826882,11345.3759594634,2022,1,1,2022-01,30.663178268819998
Product D,North,Online,A,2022-02-01,434,30.5416676653549,13255.083766764,2022,2,1,2022-02,30.54166766535484
Product D,North,Online,A,2022-03-01,455,29.6525846777949,13491.9260283967,2022,3,1,2022-03,29.652584677794945
Product D,North,Online,A,2022-04-01,629,29.0558204012923,18276.1110324129,2022,4,2,2022-04,29.05582040129237
Product D,North,Online,A,2022-05-01,516,29.1351078164298,15033.7156332778,2022,5,2,2022-05,29.135107816429844
Product D,North,Online,A,2022-06-01,333,30.611076464178,10193.4884625713,2022,6,2,2022-06,30.61107646417808
Product D,North,Online,A,2022-07-01,478,29.2874633241445,13999.4074689411,2022,7,3,2022-07,29.28746332414456
Product D,North,Online,A,2022-08-01,660,29.1790459183976,19258.1703061424,2022,8,3,2022-08,29.179045918397577
Product D,North,Online,A,2022-09-01,662,30.2795588860754,20045.0679825819,2022,9,3,2022-09,30.279558886075375
Product D,North,Online,A,2022-10-01,445,28.942112121731,12879.2398941703,2022,10,4,2022-10,28.94211212173101
Product D,North,Online,A,2022-11-01,369,28.6531262963545,10573.0036033548,2022,11,4,2022-11,28.653126296354472
Product D,North,Online,A,2022-12-01,1009,28.5416550880764,28798.5299838691,2022,12,4,2022-12,28.54165508807641
Product D,North,Online,A,2023-01-01,478,30.9245565009769,14781.938007467,2023,1,1,2023-01,30.92455650097699
Product D,North,Online,A,2023-02-01,487,30.9076935898047,15052.0467782349,2023,2,1,2023-02,30.907693589804722
Product D,North,Online,A,2023-03-01,556,28.5451314712409,15871.0930980099,2023,3,1,2023-03,28.54513147124083
Product D,North,Online,A,2023-04-01,385,30.2858841558918,11660.0654000184,2023,4,2,2023-04,30.28588415589195
Product D,North,Online,A,2023-05-01,482,29.4220883692615,14181.446593984,2023,5,2,2023-05,29.42208836926141
Product D,North,Online,A,2023-06-01,395,30.3183326097205,11975.7413808396,2023,6,2,2023-06,30.318332609720507
Product D,North,Online,A,2023-07-01,426,29.1467625671066,12416.5208535874,2023,7,3,2023-07,29.146762567106574
Product D,North,Online,A,2023-08-01,523,31.343608021969,16392.7069954898,2023,8,3,2023-08,31.343608021969025
Product D,North,Online,A,2023-09-01,362,28.8177170008421,10432.0135543048,2023,9,3,2023-09,28.817717000841988
Product D,North,Online,A,2023-10-01,651,28.8584726031404,18786.8656646444,2023,10,4,2023-10,28.8584726031404
Product D,North,Online,A,2023-11-01,606,28.9216126792599,17526.4972836315,2023,11,4,2023-11,28.9216126792599
Product D,North,Online,A,2023-12-01,451,29.3785660990979,13249.7333106932,2023,12,4,2023-12,29.378566099098006
Product D,North,Online,A,2024-01-01,545,30.2962087090127,16511.4337464119,2024,1,1,2024-01,30.296208709012664
Product D,North,Online,A,2024-02-01,623,29.1271035647951,18146.1855208674,2024,2,1,2024-02,29.12710356479518
Product D,North,Online,A,2024-03-01,675,29.8569932249375,20153.4704268328,2024,3,1,2024-03,29.85699322493748
Product D,North,Online,A,2024-04-01,566,29.858488318976,16899.9043885404,2024,4,2,2024-04,29.85848831897597
Product D,North,Online,A,2024-05-01,585,29.6452902853489,17342.4948169291,2024,5,2,2024-05,29.645290285348885
Product D,North,Online,A,2024-06-01,588,31.462719634641,18500.0791451689,2024,6,2,2024-06,31.462719634640987
Product D,North,Online,A,2024-07-01,751,28.5304493790027,21426.367483631,2024,7,3,2024-07,28.53044937900266
Product D,North,Online,A,2024-08-01,696,31.096460822504,21643.1367324628,2024,8,3,2024-08,31.096460822504024
Product D,North,Online,A,2024-09-01,649,28.7780948281288,18676.9835434556,2024,9,3,2024-09,28.778094828128815
Product D,North,Online,A,2024-10-01,541,29.0462774110492,15714.0360793776,2024,10,4,2024-10,29.046277411049168
Product D,North,Online,A,2024-11-01,640,29.843298548134,19099.7110708058,2024,11,4,2024-11,29.84329854813406
Product D,North,Online,A,2024-12-01,646,30.6872701880056,19823.9765414516,2024,12,4,2024-12,30.687270188005574
Product A,South,Online,C,2022-01-01,518,48.4498116187751,25097.0024185255,2022,1,1,2022-01,48.449811618775094
Product A,South,Online,C,2022-02-01,438,48.1965571490582,21110.0920312875,2022,2,1,2022-02,48.196557149058215
Product A,South,Online,C,2022-03-01,794,48.5639631212689,38559.7867182875,2022,3,1,2022-03,48.56396312126889
Product A,South,Online,C,2022-04-01,532,48.3436411281582,25718.8170801802,2022,4,2,2022-04,48.343641128158275
Product A,South,Online,C,2022-05-01,782,51.76517668413,40480.3681669897,2022,5,2,2022-05,51.76517668413005
Product A,South,Online,C,2022-06-01,835,51.2000779842492,42752.0651168481,2022,6,2,2022-06,51.20007798424922
Product A,South,Online,C,2022-07-01,788,50.3484565997496,39674.5838006027,2022,7,3,2022-07,50.34845659974962
Product A,South,Online,C,2022-08-01,720,51.7766809626482,37279.2102931067,2022,8,3,2022-08,51.77668096264819
Product A,South,Online,C,2022-09-01,573,48.2413932110649,27642.3183099402,2022,9,3,2022-09,48.241393211064924
Product A,South,Online,C,2022-10-01,972,49.3872855522204,48004.4415567582,2022,10,4,2022-10,49.38728555222037
Product A,South,Online,C,2022-11-01,1176,49.0982173732482,57739.5036309399,2022,11,4,2022-11,49.09821737324821
Product A,South,Online,C,2022-12-01,952,47.6496596925426,45362.4760273006,2022,12,4,2022-12,47.64965969254265
Product A,South,Online,C,2023-01-01,428,49.4392952311318,21160.0183589244,2023,1,1,2023-01,49.43929523113178
Product A,South,Online,C,2023-02-01,991,51.0471951228101,50587.7703667048,2023,2,1,2023-02,51.04719512281009
Product A,South,Online,C,2023-03-01,691,48.7407939403784,33679.8886128014,2023,3,1,2023-03,48.74079394037829
Product A,South,Online,C,2023-04-01,921,50.7395018206444,46731.0811768135,2023,4,2,2023-04,50.73950182064441
Product A,South,Online,C,2023-05-01,947,48.3375476067886,45775.6575836288,2023,5,2,2023-05,48.3375476067886
Product A,South,Online,C,2023-06-01,793,51.361963392701,40730.0369704119,2023,6,2,2023-06,51.36196339270101
Product A,South,Online,C,2023-07-01,695,49.8967120284215,34678.2148597529,2023,7,3,2023-07,49.89671202842144
Product A,South,Online,C,2023-08-01,917,47.80185127398,43834.2976182397,2023,8,3,2023-08,47.80185127398005
Product A,South,Online,C,2023-09-01,852,51.353561521973504,43753.2344167214,2023,9,3,2023-09,51.353561521973475
Product A,South,Online,C,2023-10-01,1007,51.8850583024323,52248.2537105493,2023,10,4,2023-10,51.88505830243228
Product A,South,Online,C,2023-11-01,1431,50.448652934283,72192.022348959,2023,11,4,2023-11,50.44865293428302
Product A,South,Online,C,2023-12-01,934,50.5488385923673,47212.615245271,2023,12,4,2023-12,50.54883859236724
Product A,South,Online,C,2024-01-01,759,49.6034140186384,37648.9912401466,2024,1,1,2024-01,49.60341401863847
Product A,South,Online,C,2024-02-01,416,47.7425733034033,19860.9104942158,2024,2,1,2024-02,47.74257330340337
Product A,South,Online,C,2024-03-01,1421,50.7546273327898,72122.3254398943,2024,3,1,2024-03,50.754627332789795
Product A,South,Online,C,2024-04-01,741,50.0094879767857,37057.0305907982,2024,4,2,2024-04,50.00948797678569
Product A,South,Online,C,2024-05-01,1518,51.4318926248234,78073.6130044819,2024,5,2,2024-05,51.431892624823384
Product A,South,Online,C,2024-06-01,924,50.2351327915676,46417.2626994085,2024,6,2,2024-06,50.235132791567644
Product A,South,Online,C,2024-07-01,1077,49.7206347994506,53549.1236790083,2024,7,3,2024-07,49.7206347994506
Product A,South,Online,C,2024-08-01,715,51.688986987574,36957.6256961154,2024,8,3,2024-08,51.68898698757398
Product A,South,Online,C,2024-09-01,838,50.8786748698913,42636.3295409689,2024,9,3,2024-09,50.87867486989129
Product A,South,Online,C,2024-10-01,858,47.7583094604779,40976.62951709,2024,10,4,2024-10,47.758309460477854
Product A,South,Online,C,2024-11-01,779,48.1299297686201,37493.215289755,2024,11,4,2024-11,48.12992976862002
Product A,South,Online,C,2024-12-01,794,51.6318602929823,40995.697072628,2024,12,4,2024-12,51.63186029298237
Product B,South,Online,C,2022-01-01,649,39.6057149777189,25704.1090205396,2022,1,1,2022-01,39.605714977718954
Product B,South,Online,C,2022-02-01,481,40.0203119646758,19249.7700550091,2022,2,1,2022-02,40.020311964675884
Product B,South,Online,C,2022-03-01,305,39.3485351335257,12001.3032157253,2022,3,1,2022-03,39.34853513352557
Product B,South,Online,C,2022-04-01,557,40.495360285975,22555.9156792881,2022,4,2,2022-04,40.495360285975046
Product B,South,Online,C,2022-05-01,671,40.3102544788271,27048.180755293,2022,5,2,2022-05,40.310254478827126
Product B,South,Online,C,2022-06-01,686,38.8889922043309,26677.848652171,2022,6,2,2022-06,38.888992204330904
Product B,South,Online,C,2022-07-01,599,40.5582947712392,24294.4185679723,2022,7,3,2022-07,40.55829477123923
Product B,South,Online,C,2022-08-01,337,39.4269796628505,13286.8921463806,2022,8,3,2022-08,39.42697966285044
Product B,South,Online,C,2022-09-01,566,39.8032355038449,22528.6312951762,2022,9,3,2022-09,39.80323550384488
Product B,South,Online,C,2022-10-01,725,39.6027672765777,28712.0062755188,2022,10,4,2022-10,39.60276727657766
Product B,South,Online,C,2022-11-01,786,38.8870976921171,30565.258786004,2022,11,4,2022-11,38.887097692117045
Product B,South,Online,C,2022-12-01,542,38.9914999995381,21133.3929997496,2022,12,4,2022-12,38.99149999953801
Product B,South,Online,C,2023-01-01,482,38.7050381312147,18655.8283792455,2023,1,1,2023-01,38.70503813121473
Product B,South,Online,C,2023-02-01,760,39.7292278027162,30194.2131300643,2023,2,1,2023-02,39.72922780271619
Product B,South,Online,C,2023-03-01,346,40.4387744963169,13991.8159757257,2023,3,1,2023-03,40.43877449631705
Product B,South,Online,C,2023-04-01,543,39.6362188868225,21522.4668555446,2023,4,2,2023-04,39.63621888682247
Product B,South,Online,C,2023-05-01,681,41.6503338962793,28363.8773833662,2023,5,2,2023-05,41.6503338962793
Product B,South,Online,C,2023-06-01,407,39.1241954350844,15923.5475420794,2023,6,2,2023-06,39.124195435084516
Product B,South,Online,C,2023-07-01,570,38.8624049974605,22151.5708485525,2023,7,3,2023-07,38.86240499746052
Product B,South,Online,C,2023-08-01,852,40.2096806364134,34258.6479022242,2023,8,3,2023-08,40.20968063641338
Product B,South,Online,C,2023-09-01,534,39.4007731573656,21040.0128660332,2023,9,3,2023-09,39.40077315736554
Product B,South,Online,C,2023-10-01,550,41.7521856892854,22963.702129107,2023,10,4,2023-10,41.752185689285454
Product B,South,Online,C,2023-11-01,666,40.5182284209877,26985.1401283778,2023,11,4,2023-11,40.51822842098769
Product B,South,Online,C,2023-12-01,553,39.7479186905548,21980.5990358768,2023,12,4,2023-12,39.74791869055479
Product B,South,Online,C,2024-01-01,663,39.1583086000755,25961.9586018501,2024,1,1,2024-01,39.158308600075564
Product B,South,Online,C,2024-02-01,680,38.1466526044533,25939.7237710282,2024,2,1,2024-02,38.14665260445323
Product B,South,Online,C,2024-03-01,544,40.1935245366767,21865.2773479521,2024,3,1,2024-03,40.19352453667665
Product B,South,Online,C,2024-04-01,467,39.2814962565899,18344.4587518275,2024,4,2,2024-04,39.28149625658994
Product B,South,Online,C,2024-05-01,452,39.9240762451664,18045.6824628152,2024,5,2,2024-05,39.92407624516637
Product B,South,Online,C,2024-06-01,544,41.2372274957597,22433.0517576933,2024,6,2,2024-06,41.23722749575975
Product B,South,Online,C,2024-07-01,671,38.8752009067684,26085.2598084416,2024,7,3,2024-07,38.875200906768406
Product B,South,Online,C,2024-08-01,338,38.357505264692,12964.8367794659,2024,8,3,2024-08,38.357505264692016
Product B,South,Online,C,2024-09-01,345,41.1885511921719,14210.0501612993,2024,9,3,2024-09,41.18855119217188
Product B,South,Online,C,2024-10-01,518,38.6976282810792,20045.371449599,2024,10,4,2024-10,38.69762828107915
Product B,South,Online,C,2024-11-01,675,41.2052379352972,27813.5356063256,2024,11,4,2024-11,41.205237935297184
Product B,South,Online,C,2024-12-01,488,38.1477688578889,18616.1112026498,2024,12,4,2024-12,38.147768857888934
Product C,South,Online,C,2022-01-01,489,36.2149035716429,17709.0878465334,2022,1,1,2022-01,36.21490357164294
Product C,South,Online,C,2022-02-01,427,36.1257372373948,15425.6898003676,2022,2,1,2022-02,36.125737237394844
Product C,South,Online,C,2022-03-01,378,36.3916014628485,13756.0253529567,2022,3,1,2022-03,36.39160146284841
Product C,South,Online,C,2022-04-01,558,34.5600390974432,19284.5018163733,2022,4,2,2022-04,34.56003909744319
Product C,South,Online,C,2022-05-01,503,34.3220547160599,17263.9935221781,2022,5,2,2022-05,34.322054716059846
Product C,South,Online,C,2022-06-01,409,36.4663742043777,14914.7470495905,2022,6,2,2022-06,36.46637420437775
Product C,South,Online,C,2022-07-01,423,34.3740294004092,14540.2144363731,2022,7,3,2022-07,34.37402940040922
Product C,South,Online,C,2022-08-01,471,36.488611083827,17186.1358204825,2022,8,3,2022-08,36.48861108382697
Product C,South,Online,C,2022-09-01,439,35.3606322924607,15523.3175763902,2022,9,3,2022-09,35.36063229246059
Product C,South,Online,C,2022-10-01,376,35.2840758134844,13266.8125058701,2022,10,4,2022-10,35.28407581348431
Product C,South,Online,C,2022-11-01,550,35.8248772013467,19703.6824607407,2022,11,4,2022-11,35.82487720134673
Product C,South,Online,C,2022-12-01,594,34.6488754480379,20581.4320161345,2022,12,4,2022-12,34.64887544803788
Product C,South,Online,C,2023-01-01,435,34.5347416251898,15022.6126069576,2023,1,1,2023-01,34.53474162518989
Product C,South,Online,C,2023-02-01,422,34.7592397992266,14668.3991952736,2023,2,1,2023-02,34.75923979922654
Product C,South,Online,C,2023-03-01,401,34.4260764680803,13804.8566637002,2023,3,1,2023-03,34.4260764680803
Product C,South,Online,C,2023-04-01,809,35.6933037732961,28875.8827525965,2023,4,2,2023-04,35.693303773296044
Product C,South,Online,C,2023-05-01,506,34.1886936202645,17299.4789718539,2023,5,2,2023-05,34.18869362026462
Product C,South,Online,C,2023-06-01,456,36.2372234070208,16524.1738736015,2023,6,2,2023-06,36.237223407020835
Product C,South,Online,C,2023-07-01,221,36.5079984762706,8068.2676632558,2023,7,3,2023-07,36.507998476270586
Product C,South,Online,C,2023-08-01,280,34.8764221118763,9765.39819132537,2023,8,3,2023-08,34.87642211187632
Product C,South,Online,C,2023-09-01,408,33.2712379001314,13574.6650632536,2023,9,3,2023-09,33.271237900131375
Product C,South,Online,C,2023-10-01,483,36.542838092777,17650.1907988113,2023,10,4,2023-10,36.542838092777025
Product C,South,Online,C,2023-11-01,493,34.7671016968088,17140.1811365267,2023,11,4,2023-11,34.767101696808716
Product C,South,Online,C,2023-12-01,567,36.1662043752149,20506.2378807468,2023,12,4,2023-12,36.16620437521482
Product C,South,Online,C,2024-01-01,401,35.0533435932593,14056.390780897,2024,1,1,2024-01,35.05334359325935
Product C,South,Online,C,2024-02-01,571,34.9301336854696,19945.1063344032,2024,2,1,2024-02,34.930133685469706
Product C,South,Online,C,2024-03-01,336,33.7563139449339,11342.1214854978,2024,3,1,2024-03,33.75631394493393
Product C,South,Online,C,2024-04-01,361,33.4528101435862,12076.4644618346,2024,4,2,2024-04,33.45281014358615
Product C,South,Online,C,2024-05-01,360,35.5251366742887,12789.0492027439,2024,5,2,2024-05,35.52513667428861
Product C,South,Online,C,2024-06-01,591,34.5574382394552,20423.445999518,2024,6,2,2024-06,34.55743823945516
Product C,South,Online,C,2024-07-01,419,33.3360529281199,13967.8061768822,2024,7,3,2024-07,33.33605292811981
Product C,South,Online,C,2024-08-01,523,33.5119171243859,17526.7326560538,2024,8,3,2024-08,33.511917124385846
Product C,South,Online,C,2024-09-01,402,36.155711471336,14534.5960114771,2024,9,3,2024-09,36.15571147133607
Product C,South,Online,C,2024-10-01,409,35.8200300686294,14650.3922980694,2024,10,4,2024-10,35.82003006862934
Product C,South,Online,C,2024-11-01,434,33.4184204748599,14503.5944860892,2024,11,4,2024-11,33.41842047485991
Product C,South,Online,C,2024-12-01,300,35.7877667096909,10736.3300129073,2024,12,4,2024-12,35.787766709691
Product D,South,Online,C,2022-01-01,209,28.5414201524109,5965.15681185387,2022,1,1,2022-01,28.54142015241086
Product D,South,Online,C,2022-02-01,196,30.3328695350792,5945.24242887553,2022,2,1,2022-02,30.332869535079237
Product D,South,Online,C,2022-03-01,367,29.1676908102818,10704.5425273734,2022,3,1,2022-03,29.167690810281744
